Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,SP,W,EW,Total
English,ENGL,ENGL 7,2283,ONUGHA E L,21,3,1,0.0,3,0.0,0.0,1,0.0,0.0,4,33
English,ENGL,ENGL 8,2284,ROSS M S,5,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,4,21
English,ENGL,ENGL 10,2285,GRIFFY W J,19,3,1,2,1,1,0.0,0.0,0.0,0.0,2,29
English,ENGL,ENGL 15,2286,REMMES J,5,5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,6,18
English,ENGL,ENGL 20,2288,O'HARA D M,3,4,3,2,4,0.0,0.0,0.0,0.0,0.0,5,21
English,ENGL,ENGL 20,2289,DAVISON  IV G S,10,0.0,3,0.0,4,0.0,0.0,0.0,0.0,0.0,2,19
English,ENGL,ENGL 23,2290,OLSEN S E,2,4,4,1,2,0.0,0.0,0.0,0.0,0.0,2,15
English,ENGL,ENGL 24,2292,DAVISON  IV G S,8,4,2,0.0,3,1,0.0,0.0,0.0,0.0,4,22
English,ENGL,ENGL 26,2293,REMMES J,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
English,ENGL,ENGL 28,2294,KRUG J M,0.0,0.0,0.0,0.0,0.0,12,6,0.0,0.0,0.0,3,21
English,ENGL,ENGL 28,2295,LIVANIS L,0.0,0.0,0.0,0.0,0.0,7,11,0.0,0.0,0.0,7,25
English,ENGL,ENGL 28,2296,KOZAK J P,0.0,0.0,0.0,0.0,0.0,11,10,0.0,0.0,0.0,4,25
English,ENGL,ENGL 28,2297,GARNICA A M,0.0,0.0,0.0,0.0,0.0,6,7,0.0,0.0,0.0,12,25
English,ENGL,ENGL 28,2298,WRIGHT N E,0.0,0.0,0.0,0.0,0.0,8,14,0.0,0.0,0.0,2,24
English,ENGL,ENGL 28,2299,BOSTICK J D,0.0,0.0,0.0,0.0,0.0,8,2,0.0,0.0,0.0,11,21
English,ENGL,ENGL 28,2300,SCHNITZLER A P,0.0,0.0,0.0,0.0,0.0,9,2,0.0,0.0,0.0,14,25
English,ENGL,ENGL 28,2301,DURAN A,0.0,0.0,0.0,0.0,0.0,5,6,4,0.0,0.0,3,18
English,ENGL,ENGL 28,2302,SCHNITZLER A P,0.0,0.0,0.0,0.0,0.0,10,2,0.0,0.0,0.0,11,23
English,ENGL,ENGL 28,2303,HERBERT S,0.0,0.0,0.0,0.0,0.0,17,6,0.0,0.0,0.0,2,25
English,ENGL,ENGL 28,2304,DIAZ D M,0.0,0.0,0.0,0.0,0.0,6,9,2,0.0,0.0,4,21
English,ENGL,ENGL 28,2305,NELSON LAUNA A,0.0,0.0,0.0,0.0,0.0,10,12,0.0,0.0,0.0,3,25
English,ENGL,ENGL 28,2306,DIXON M J,0.0,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,5,25
English,ENGL,ENGL 28,2307,HERNANDEZ J K,0.0,0.0,0.0,0.0,0.0,10,13,0.0,0.0,0.0,0.0,23
English,ENGL,ENGL 28,2309,LIVANIS L,0.0,0.0,0.0,0.0,0.0,8,7,0.0,0.0,0.0,7,22
English,ENGL,ENGL 28,2310,ROBINSON B,0.0,0.0,0.0,0.0,0.0,15,4,0.0,0.0,0.0,5,24
English,ENGL,ENGL 28,2311,KRUG J M,0.0,0.0,0.0,0.0,0.0,11,12,0.0,0.0,0.0,3,26
English,ENGL,ENGL 28,2312,WRIGHT N E,0.0,0.0,0.0,1,0.0,17,4,0.0,0.0,0.0,4,26
English,ENGL,ENGL 28,2313,NELSON LAUNA A,0.0,0.0,0.0,0.0,0.0,9,11,0.0,0.0,0.0,5,25
English,ENGL,ENGL 28,2314,BOSTICK J D,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,10,20
English,ENGL,ENGL 28,2315,GONZALEZ S G,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,3,25
English,ENGL,ENGL 28,2316,DURAN A,0.0,0.0,0.0,0.0,0.0,5,9,5,0.0,0.0,3,22
English,ENGL,ENGL 28,2317,HERBERT S,0.0,0.0,0.0,0.0,0.0,14,9,0.0,0.0,0.0,2,25
English,ENGL,ENGL 28,2318,GARNICA A M,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,12,22
English,ENGL,ENGL 28,2319,BALACANAO D J,0.0,0.0,0.0,0.0,0.0,14,5,1,0.0,0.0,3,23
English,ENGL,ENGL 28,2320,BARHAM A C,0.0,0.0,0.0,0.0,0.0,13,5,0.0,0.0,0.0,8,26
English,ENGL,ENGL 28,2321,DIXON M J,0.0,0.0,0.0,0.0,0.0,6,8,0.0,0.0,0.0,10,24
English,ENGL,ENGL 28,2322,NELSON P M,0.0,0.0,0.0,0.0,0.0,16,5,0.0,0.0,0.0,3,24
English,ENGL,ENGL 28,2323,PEEPLES R A,0.0,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,3,27
English,ENGL,ENGL 28,2325,GRIFFITH M E,1,4,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,7,22
English,ENGL,ENGL 28,2326,KUNIMOTO T A,0.0,0.0,0.0,0.0,0.0,9,8,0.0,0.0,0.0,4,21
English,ENGL,ENGL 28,2330,COLMER I H,0.0,0.0,0.0,0.0,0.0,13,4,0.0,0.0,0.0,5,22
English,ENGL,ENGL 28,2332,CLIETT V L,0.0,0.0,0.0,0.0,0.0,5,9,0.0,0.0,0.0,10,24
English,ENGL,ENGL 28,2333,BARHAM A C,0.0,0.0,0.0,0.0,0.0,13,6,0.0,0.0,0.0,6,25
English,ENGL,ENGL 28,2334,POOLE J R,0.0,0.0,0.0,0.0,0.0,8,9,0.0,0.0,0.0,2,19
English,ENGL,ENGL 28,2335,HERNANDEZ J K,0.0,0.0,0.0,0.0,0.0,13,5,0.0,0.0,0.0,3,21
English,ENGL,ENGL 28,2340,CARDENAS T P,0.0,0.0,0.0,0.0,0.0,13,3,0.0,0.0,0.0,6,22
English,ENGL,ENGL 28,2341,BLACKWELL N,0.0,0.0,0.0,0.0,0.0,5,5,1,0.0,0.0,13,24
English,ENGL,ENGL 28,2342,BLACKWELL N,0.0,0.0,0.0,0.0,0.0,7,5,0.0,0.0,0.0,11,23
English,ENGL,ENGL 28,2343,GRIFFY W J,0.0,0.0,0.0,0.0,0.0,6,12,1,0.0,0.0,4,23
English,ENGL,ENGL 28,2345,GRIFFY W J,0.0,0.0,0.0,0.0,0.0,11,7,0.0,0.0,0.0,4,22
English,ENGL,ENGL 28,2346,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,11,4,0.0,0.0,0.0,8,23
English,ENGL,ENGL 28,2347,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,16,5,0.0,0.0,0.0,3,24
English,ENGL,ENGL 28,2349,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,16,2,0.0,0.0,0.0,5,23
English,ENGL,ENGL 28,3662,HAVENNER J K,0.0,0.0,0.0,0.0,0.0,9,12,0.0,0.0,0.0,2,23
English,ENGL,ENGL 28,4092,NELSON P M,0.0,0.0,0.0,0.0,0.0,13,3,1,0.0,0.0,6,23
English,ENGL,ENGL 30A,2351,PADILLA M R,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20
English,ENGL,ENGL 30A,4093,DOUCET W J,19,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,23
English,ENGL,ENGL 30A,4094,ARIEFF D E,9,1,1,0.0,4,0.0,0.0,0.0,0.0,0.0,2,17
English,ENGL,ENGL 30A,4095,ROBINSON B,16,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,22
English,ENGL,ENGL 30A,4096,PADILLA M R,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19
English,ENGL,ENGL 30B,2352,PADILLA M R,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
English,ENGL,ENGL 30B,4097,DOUCET W J,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
English,ENGL,ENGL 30B,4098,ARIEFF D E,3,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,7
English,ENGL,ENGL 30B,4099,PADILLA M R,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5
English,ENGL,ENGL 31,2353,CAGGIANO S E,5,3,1,1,2,1,0.0,1,0.0,0.0,7,21
English,ENGL,ENGL 40,2354,DAVISON  IV G S,13,1,1,0.0,7,0.0,0.0,0.0,0.0,0.0,5,27
English,ENGL,ENGL 50,2355,CARDENAS T P,15,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6,31
English,ENGL,ENGL 51,2356,MEYER E E,2,3,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,9
English,ENGL,ENGL 61,2357,DEL GEORGE D K,14,4,4,1,3,1,1,0.0,0.0,0.0,2,30
English,ENGL,ENGL 62,2358,VISHWANADHA H,2,2,1,2,3,0.0,0.0,0.0,0.0,0.0,6,16
English,HUM,HUM 26,2609,REMMES J,6,6,2,3,1,0.0,0.0,0.0,0.0,0.0,5,23
English,REL ST,REL ST 51,3358,MEYER E E,7,5,1,1,1,0.0,0.0,0.0,0.0,0.0,5,20
ESL,ESL,ESL 10G,2365,KOENIG GOLOMBEK L,11,4,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,20
ESL,ESL,ESL 10G,4321,YENSER S J,5,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,2,18
ESL,ESL,ESL 10W,2366,ALLIE S M,6,6,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,16
ESL,ESL,ESL 10W,4105,STIVENER M,8,4,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,19
ESL,ESL,ESL 11A,2367,KAHN A B,4,8,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,22
ESL,ESL,ESL 11A,2368,MARASCO J A,6,10,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1,25
ESL,ESL,ESL 11A,4106,GRAZIADEI K N,4,11,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,20
ESL,ESL,ESL 14A,2370,SPECTOR A L,11,9,2,0.0,4,1,1,0.0,0.0,0.0,0.0,28
ESL,ESL,ESL 14B,2371,SPECTOR A L,9,4,2,0.0,1,1,0.0,0.0,0.0,0.0,1,18
ESL,ESL,ESL 15,3621,BOSTWICK L H,7,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1,14
ESL,ESL,ESL 16A,2373,HOLMES W J,3,4,1,0.0,3,0.0,1,0.0,0.0,0.0,1,13
ESL,ESL,ESL 16B,4308,KAHN A B,1,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,9
ESL,ESL,ESL 17,2375,STIVENER M,8,3,0.0,1,1,0.0,1,0.0,0.0,0.0,1,15
ESL,ESL,ESL 19A,2378,IBARAKI A T,9,6,0.0,1,3,1,0.0,0.0,0.0,2,2,24
ESL,ESL,ESL 19A,2380,IBARAKI A T,8,3,5,3,2,1,1,0.0,0.0,0.0,2,25
ESL,ESL,ESL 19A,2381,ALLIE S M,4,6,4,2,0.0,7,0.0,0.0,0.0,0.0,1,24
ESL,ESL,ESL 19A,3639,KIM E,3,4,5,1,2,2,1,0.0,0.0,0.0,2,20
ESL,ESL,ESL 19A,4310,GRAZIADEI K N,12,4,1,1,2,1,1,0.0,0.0,1,1,24
ESL,ESL,ESL 19B,2382,KUNIMOTO T A,3,6,4,1,2,6,1,0.0,0.0,0.0,2,25
ESL,ESL,ESL 19B,2383,LEVEQUE V F,9,9,1,0.0,2,2,0.0,0.0,0.0,0.0,1,24
ESL,ESL,ESL 19B,2384,YENSER S J,5,5,0.0,0.0,2,1,1,1,0.0,0.0,1,16
ESL,ESL,ESL 19B,2385,WOLFE R A,5,6,3,1,1,4,2,0.0,0.0,0.0,1,23
ESL,ESL,ESL 19B,2386,ALLIE S M,2,6,2,0.0,1,5,0.0,0.0,0.0,0.0,4,20
ESL,ESL,ESL 19B,3531,KIM E,2,1,5,1,1,1,0.0,0.0,0.0,0.0,2,13
ESL,ESL,ESL 19B,4109,LEVEQUE V F,6,7,3,2,1,0.0,0.0,0.0,0.0,0.0,2,21
ESL,ESL,ESL 20A,2387,IBARAKI A T,9,4,1,1,3,0.0,1,0.0,0.0,0.0,0.0,19
ESL,ESL,ESL 20B,2388,POREBA J S,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13
ESL,ESL,ESL 28,2390,IBARAKI A T,10,5,3,2,3,0.0,0.0,0.0,0.0,0.0,3,26
Health Science,HEALTH,HEALTH 61,2539,REES D M,23,9,2,4,4,0.0,0.0,0.0,0.0,0.0,4,46
Health Science,HEALTH,HEALTH 900,7038,JABBARI-KOHNEHS N,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2
Health Science,NURSNG,NURSNG 1,3514,FLORES B B,5,20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
Health Science,NURSNG,NURSNG 1L,3515,ALVARADO R,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 1L,3516,UDEOZOR VA,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 1L,3517,FLORES B B,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 1L,3518,MAYORGA A,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 1L,3545,ISLAS V I,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 2,3519,CURTIS D F,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,40
Health Science,NURSNG,NURSNG 2L,3520,NUNEZ M G,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 2L,3521,FLORES B B,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0.0,1,9
Health Science,NURSNG,NURSNG 2L,3522,FARQUHARSON N F,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 2L,3523,ISLAS V I,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 2L,3525,CURTIS D F,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 3,3057,MOOSA L,4,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1,31
Health Science,NURSNG,NURSNG 3L,3058,SMITH J M,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 3L,3059,KHOJA A M,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 3L,3060,MOOSA L,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,8
Health Science,NURSNG,NURSNG 3L,3061,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 4,3062,UDEOZOR VA,14,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Health Science,NURSNG,NURSNG 4L,3063,UDEOZOR VA,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 4L,3064,HAWK E Y,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 4L,3065,UDEOZOR VA,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 4L,3066,PEREZ W A,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 8,3092,FLORES B B,1,21,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Health Science,NURSNG,NURSNG 8L,3093,CURTIS D F,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 8L,3094,MORRISON S,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 8L,3095,POY T,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 8L,3096,KAMAKIA D,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 8L,3566,OKONKWO N N,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 9,3097,MCCASKILL C J,17,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
Health Science,NURSNG,NURSNG 9L,3098,KHOJA A M,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 9L,3099,JACKSON E,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 9L,3565,MOOSA L,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 17,3101,KHOJA A M,6,20,3,0.0,1,1,1,0.0,0.0,0.0,7,39
Health Science,NURSNG,NURSNG 17,4246,UDEOZOR VA,2,13,6,1,1,0.0,0.0,0.0,0.0,0.0,5,28
Health Science,NURSNG,NURSNG 36,3102,MOOSA L,23,9,2,0.0,1,0.0,0.0,0.0,0.0,0.0,4,39
Health Science,NURSNG,NURSNG 36,3104,MOOSA L,17,11,3,1,1,0.0,0.0,0.0,0.0,0.0,2,35
Health Science,NURSNG,NURSNG 900,7049,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Health Science,NURSNG,NURSNG 900,7050,MOOSA L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28
Health Science,NURSNG,NURSNG 900,7051,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Health Science,NURSNG,NURSNG 900,7066,CURTIS D F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35
Health Science,RC,RC 1,3599,SANTANA S A,11,11,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,24
Health Science,RC,RC 1L,3600,SANTANA S A,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
Health Science,RC,RC 1L,3601,SAHAM R J,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 1L,3602,AVILA R A,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Health Science,RC,RC 1L,3603,REES D M,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 2,3624,WELCH M A,2,7,12,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22
Health Science,RC,RC 2L,3626,SANTANA S A,0.0,4,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,RC,RC 2L,3627,DARTT M,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 2L,3629,WELCH M A,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 2L,3630,DIZON B M,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,RC,RC 3,3625,AVILA R A,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Health Science,RC,RC 3L,3632,SANTANA S A,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,RC,RC 3L,3634,COREA A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 3L,3635,ACEVEDO J O,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 3L,3636,GARCIA HE,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Health Science,RC,RC 4,3623,ROTHFELD A F,6,13,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,23
History,ENVRN,ENVRN 14,2362,COWAN W,8,10,4,0.0,4,0.0,0.0,0.0,0.0,0.0,6,32
History,ENVRN,ENVRN 32,2364,FOUSER D C,10,8,0.0,2,5,0.0,0.0,0.0,0.0,0.0,1,26
History,HIST,HIST 1,2540,KENT M L,18,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,39
History,HIST,HIST 1,2541,KENT M L,26,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36
History,HIST,HIST 1,2542,BYRNE D,6,12,8,0.0,9,0.0,0.0,0.0,0.0,0.0,3,38
History,HIST,HIST 1,2543,VERLET M C,6,4,6,2,2,0.0,0.0,0.0,0.0,0.0,9,29
History,HIST,HIST 1,2544,BYRNE D,4,14,5,8,9,0.0,0.0,0.0,0.0,0.0,3,43
History,HIST,HIST 1,2545,STILES C L,23,12,3,0.0,2,1,0.0,0.0,0.0,0.0,6,47
History,HIST,HIST 1,2546,STILES C L,28,8,1,0.0,1,1,0.0,0.0,0.0,0.0,5,44
History,HIST,HIST 1,2547,STILES C L,21,15,3,2,1,0.0,0.0,0.0,0.0,0.0,3,45
History,HIST,HIST 1,2548,STILES C L,20,9,4,0.0,3,0.0,0.0,0.0,0.0,0.0,8,44
History,HIST,HIST 1,3658,SIMON R,21,5,1,3,12,1,0.0,0.0,0.0,0.0,5,48
History,HIST,HIST 2,2549,BENNETT H M,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
History,HIST,HIST 2,2550,BENNETT H M,17,6,2,1,8,0.0,0.0,0.0,0.0,0.0,3,37
History,HIST,HIST 2,2551,BENNETT H M,21,6,1,1,8,0.0,0.0,0.0,0.0,0.0,2,39
History,HIST,HIST 2,2552,VERLET M C,6,4,3,1,3,0.0,0.0,0.0,0.0,0.0,9,26
History,HIST,HIST 2,2553,BYRNE D,9,7,4,1,14,0.0,1,0.0,0.0,0.0,6,42
History,HIST,HIST 2,2555,BENNETT H M,14,4,2,2,8,0.0,0.0,0.0,0.0,0.0,3,33
History,HIST,HIST 3,2558,STILES C L,20,5,4,1,3,0.0,0.0,0.0,0.0,0.0,8,41
History,HIST,HIST 6,2559,GARCIA R M,14,8,4,0.0,6,1,0.0,2,0.0,0.0,6,41
History,HIST,HIST 10,2560,REMOLLINO B,32,2,2,2,3,0.0,0.0,0.0,0.0,0.0,3,44
History,HIST,HIST 10,2561,MAYNC T M,9,7,4,1,10,0.0,0.0,0.0,0.0,0.0,9,40
History,HIST,HIST 10,2562,CRUZ J S,10,4,5,6,0.0,1,0.0,0.0,0.0,0.0,4,30
History,HIST,HIST 10,2563,MAYNC T M,11,8,6,1,8,0.0,0.0,0.0,0.0,0.0,13,47
History,HIST,HIST 10,2564,CRUZ J S,16,2,4,3,0.0,1,0.0,0.0,0.0,0.0,7,33
History,HIST,HIST 10,2565,REMOLLINO B,34,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0,2,44
History,HIST,HIST 10,2566,COWAN W,12,9,4,0.0,10,0.0,0.0,0.0,0.0,0.0,9,44
History,HIST,HIST 10,2567,SKRIABIN G,36,5,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,45
History,HIST,HIST 10,2568,SKRIABIN G,31,12,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44
History,HIST,HIST 10,2569,COWAN W,13,12,2,1,8,0.0,0.0,0.0,0.0,0.0,8,44
History,HIST,HIST 10,2570,AMERIAN-DONNELL S,12,15,5,0.0,4,0.0,0.0,0.0,0.0,0.0,4,40
History,HIST,HIST 10,2571,AMERIAN-DONNELL S,6,10,9,1,0.0,0.0,1,0.0,0.0,0.0,15,42
History,HIST,HIST 10,2572,SLAUGHTER M A,22,3,2,0.0,2,0.0,1,0.0,0.0,0.0,12,42
History,HIST,HIST 10,3659,SKRIABIN G,18,15,2,0.0,6,0.0,0.0,0.0,0.0,0.0,1,42
History,HIST,HIST 11,2573,AMERIAN-DONNELL S,14,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21
History,HIST,HIST 11,2574,AMERIAN-DONNELL S,11,17,7,2,1,0.0,0.0,0.0,0.0,0.0,8,46
History,HIST,HIST 11,2575,GOLDER L,15,10,3,0.0,8,0.0,0.0,0.0,0.0,0.0,5,41
History,HIST,HIST 11,2577,VANBENSCHOTEN W,9,3,5,1,2,0.0,0.0,0.0,0.0,0.0,14,34
History,HIST,HIST 11,2578,VANBENSCHOTEN W,4,8,8,1,5,0.0,0.0,1,0.0,0.0,5,32
History,HIST,HIST 11,2579,LYNCH S H,21,10,6,0.0,1,0.0,0.0,0.0,0.0,0.0,5,43
History,HIST,HIST 11,2580,BOLELLI D,21,17,4,0.0,1,0.0,0.0,0.0,0.0,0.0,3,46
History,HIST,HIST 12,2581,MORENO M,7,3,6,7,5,0.0,0.0,0.0,0.0,0.0,11,39
History,HIST,HIST 12,2582,MORENO M,7,10,3,2,4,0.0,0.0,0.0,0.0,0.0,12,38
History,HIST,HIST 12,2583,MORENO M,12,4,2,2,1,0.0,0.0,0.0,0.0,0.0,2,23
History,HIST,HIST 12,2584,MORENO M,9,13,4,4,2,0.0,0.0,0.0,0.0,0.0,4,36
History,HIST,HIST 12,2585,MANOFF R J,21,8,5,1,4,0.0,0.0,0.0,0.0,0.0,2,41
History,HIST,HIST 12,2586,CHI J S,17,15,2,0.0,4,0.0,0.0,0.0,0.0,0.0,4,42
History,HIST,HIST 12,2587,LYNCH S H,22,6,5,1,0.0,1,0.0,0.0,0.0,0.0,6,41
History,HIST,HIST 12,2588,VANBENSCHOTEN W,12,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,8,36
History,HIST,HIST 13,2589,MCMILLEN R,14,4,1,0.0,9,0.0,0.0,0.0,0.0,0.0,8,36
History,HIST,HIST 14,2590,COWAN W,3,1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,8
History,HIST,HIST 16,2593,CLAYBORNE D,6,2,1,0.0,8,0.0,0.0,0.0,0.0,0.0,18,35
History,HIST,HIST 16,2594,MCMILLEN R,26,6,2,1,5,0.0,0.0,0.0,0.0,0.0,1,41
History,HIST,HIST 22,2595,YEGANEHSHAKIB R,32,4,3,0.0,3,0.0,0.0,0.0,0.0,0.0,2,44
History,HIST,HIST 24,2596,REILLY B J,6,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,5,15
History,HIST,HIST 28,2597,BENNETT H M,13,8,5,1,5,1,0.0,0.0,0.0,0.0,6,39
History,HIST,HIST 32,2598,FOUSER D C,4,4,0.0,2,2,0.0,0.0,0.0,0.0,0.0,2,14
History,HIST,HIST 33,2599,REILLY B J,8,6,3,0.0,2,0.0,0.0,0.0,0.0,0.0,11,30
History,HIST,HIST 33,2600,REILLY B J,13,5,4,1,3,0.0,0.0,0.0,0.0,0.0,12,38
History,HIST,HIST 34,2601,REILLY B J,12,4,3,2,2,0.0,1,0.0,0.0,0.0,4,28
